Date,Year,Month,Tmin,Tmax,Tmean,Rain,Days,ETom,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,RG_days_Chilli,RG_days_Tobacco,RG_days_Pulses,Irr_Area_Chilli,Rainfed_Area_Chilli,Irr_Area_Tobacco,Rainfed_Area_Tobacco,Irr_Area_Pulses,Rainfed_Area_Pulses,Qom,Qom(m^3),GWnrm_plot 1,GWnrm_plot 2,GWnrm_plot 3,GWnrm_Fallow,Recharge,IWR_Chilli,AE_soil_Chilli,AE_crop_Chilli,IWR_Tobacco,AE_soil_Tobacco,AE_crop_Tobacco,IWR_Pulses,AE_soil_Pulses,AE_crop_Pulses,Irrigation_eff_Chilli,Irr_water_need_Chilli,Irrigation_eff_Tobacco,Irr_water_need_Tobacco,Irrigation_eff_Pulses,Irr_water_need_Pulses,Irr_water_need,Total Irrigated Area,Total Rainfed Area,Residual_storage,Accumulated_natural_recharge,Potential_ET,Canal_supply,IWR_after_canal,Potential_recharge,Domestic_need,Other_need,GW_need,SW_need,SW_abstracted,value_after_subtracting_domestic_SW_use,Value after Rejected Recharge,Storage,all_req_met,Actual_Recharge,Actual_ET,Actual_IWR,Runoff_captured,Runoff_left_after_storage,Runoff in GW recharge str,added_monthly_recharge,Cumulative_storage_monthly,GW_abstracted,Cumulative_left_after_domestic_abstraction,GW_extracted,Cumulative_left_after_crop_abstraction,Rejected_recharge,GW_left_after_rejected_recharge,Captured Runoff in m³,Actual_Recharge_mm,Runoff in GW recharge str_mm,Captured Runoff in m³_mm,Rejected_recharge_mm,Percent_Irr_Water_Req_Fulfilled,Irr_CWR_met_Chilli,Rainfed_CWR_met_Chilli,%Irr_CWR_met_Chilli,%Rainfed_CWR_met_Chilli,Irr_CWR_met_Tobacco,Rainfed_CWR_met_Tobacco,%Irr_CWR_met_Tobacco,%Rainfed_CWR_met_Tobacco,Irr_CWR_met_Pulses,Rainfed_CWR_met_Pulses,%Irr_CWR_met_Pulses,%Rainfed_CWR_met_Pulses,runoff to recharge,final_ro,Final_Runoff,Final_Recharge,Final_ET_Bio,Final_ET
2004-03-31,Year7,3,22.6,37.3,29.94,7.99954,31,193.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345.85,0,0,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2004-04-30,Year7,4,26.3,38.9,32.58,43.7995,30,193.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.860943657312802,1.33605e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,0,0,11445,40320,450,24462,16308,16308,1.31974e+06,1.33605e+06,124805,1,11445,4345,0,124805,1.19493e+06,518400,529845,529845,24462,505383,0,505383,0,505383,643205,0.170135,7.70626,9.56154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,10.299400621784335,10.299400621784335,7.87639,0,0
2004-05-31,Year7,5,26.3,36.8,31.56,130.607,31,181.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.755045557607705,1.93435e+06,0,0,0,6.90901,2.42133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505383,162883,4079.8,0,0,11445,41664,465,25277.4,16851.6,16851.6,1.9175e+06,1.93435e+06,124805,1,11445,4079.8,0,15790,1.90171e+06,518400,529845,1.19811e+06,25277.4,1.17283e+06,0,1.17283e+06,0,1.17283e+06,534190,0.170135,7.70626,7.94098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,20.814061522305067,20.814061522305067,10.2977,0,0
2004-06-30,Year7,6,26.6,36.7,31.67,34.3599,30,171.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17283e+06,0,3856.48,0,0,11445,40320,450,24462,16308,0,0,0,109280,1,11445,3856.48,0,0,0,0,11445,1.18428e+06,24462,1.15982e+06,0,1.15982e+06,0,1.15982e+06,0,0.170135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.0,0.0,0.170135,0,0
2004-07-31,Year7,7,25.5,34.4,29.92,145.533,31,160.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.319311083078192,492370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15982e+06,0,3608.48,0,0,11445,41664,465,25277.4,16851.6,16851.6,475518,492370,124805,1,11445,3608.48,0,30826.3,444692,444692,456137,1.61595e+06,25277.4,1.59068e+06,0,1.59068e+06,0,1.59068e+06,475518,0.170135,6.61056,7.0688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78069,0.2505069124423951,0.2505069124423951,6.78069,0,0
2004-08-31,Year7,8,25.8,34.6,30.19,36.0357,31,159.361,79.6804,0,0,79.6804,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,63.013,25.9939,16.6673,0,0,0,0,0,0,0.585,766928,0,0,0,0,766928,712,0,1.59068e+06,0,3585.62,0,766928,11445,41664,465,25277.4,16851.6,0,0,0,109752,0,1606.36,503.258,107642,0,0,0,1606.36,1.59228e+06,25277.4,1.56701e+06,659286,907719,0,907719,0,0.0238793,0,0,0,1,79.6804,16.6673,1,0.209177,0,0,0,0,0,0,0,0,0.0238793,0.0,0.0,0.0238793,42.6612,42.6612
2004-09-30,Year7,9,24.6,33.2,28.92,147.89,30,142.278,109.554,70.1905,0,109.554,70.1905,0,30,30,0,712,0,1600,280,0,0,18.448304190204308,1.24102e+06,0,0,4.28449,22.0932,8.59805,36.2289,1.2518,73.3251,15.445,80.2744,54.7455,0,0,0,0.585,440940,0.585,422426,0,0,863366,2312,280,907719,578391,3201.25,0,863366,11445,40320,450,24462,16308,16308,1.22471e+06,1.24102e+06,124805,0,1626.85,455.042,122723,124805,1.0999e+06,518400,520027,2.00614e+06,24462,1.98167e+06,740643,1.24103e+06,0,1.24103e+06,643205,0.0241839,7.70626,9.56154,0,1,109.554,73.3251,1,0.669306,70.1905,54.7455,1,0.779956,0,0,0,0,7.73044,8.88676115467584,8.88676115467584,16.3285,209.597,209.597
2004-10-31,Year7,10,23.5,32.2,27.86,190.243,31,134.435,120.558,112.752,0,120.558,112.752,0,31,31,0,712,0,1600,280,0,0,20.121556460336947,1.35358e+06,3.35454,28.0245,34.4628,34.4628,28.5171,1.72294,0,118.835,3.23318,0,109.519,0,0,0,0.585,20969.8,0.585,88428.7,0,0,109399,2312,280,1.24103e+06,1.91835e+06,3024.79,0,109399,11445,41664,465,25277.4,16851.6,16851.6,1.33673e+06,1.35358e+06,124805,1,11445,3024.79,109399,124805,1.21192e+06,518400,529845,3.68922e+06,25277.4,3.66395e+06,0,3.66395e+06,0,3.66395e+06,643205,0.170135,7.70626,9.56154,0,1,120.558,118.835,1,0.985709,112.752,109.519,1,0.971325,0,0,0,0,7.87639,10.56001342480848,10.56001342480848,36.3935,228.354,228.354
2004-11-30,Year7,11,20.6,31.2,25.89,83.6933,30,123.667,129.851,148.401,58.7419,129.851,148.401,58.7419,30,30,23,712,0,1600,280,0,1150,13.632670596704216,917070,23.6689,19.1821,23.5104,23.6689,22.1731,1.31852,0,128.532,15.0377,0,133.363,6.92571,20.9808,51.8162,0.585,16047.7,0.585,411287,0,0,427335,2312,1430,3.66395e+06,1.49158e+06,2782.51,0,427335,11445,40320,450,24462,16308,16308,900762,917070,124805,0,3234.86,786.461,120784,123868,776893,518400,521635,5.67716e+06,24462,5.6527e+06,306551,5.34615e+06,0,5.34615e+06,642268,0.0480877,7.70626,9.54762,0,1,129.851,128.532,1,0.989846,148.401,133.363,1,0.898668,58.7419,51.8162,1,0.882099,7.75435,4.085052006270734,4.085052006270734,29.9274,334.692,334.692
2004-12-31,Year7,12,17.8,31.1,24.45,0,31,129.636,136.117,107.054,130.263,136.117,107.054,130.263,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,78.7828,0,57.3345,62.7611,0,44.2927,34.8761,0,95.3867,0.585,958860,0.585,1.71654e+06,0,0,2.6754e+06,2312,1430,5.34615e+06,0,2916.8,0,2.6754e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,5.34615e+06,25277.4,5.32087e+06,2.6754e+06,2.64547e+06,0,2.64547e+06,0,0,0,0,0,1,136.117,57.3345,1,0.421214,107.054,44.2927,1,0.413742,130.263,95.3867,1,0.732264,0,0.0,0.0,0,197.014,197.014
2005-01-31,Year8,1,19.6,31.9,25.77,0.362949,31,132.92,136.093,20.5811,18.0085,136.093,20.5811,18.0085,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,106.082,0,30.0103,13.586,0,6.99511,8.92255,0,9.08593,0.585,1.29112e+06,0.585,371583,0,0,1.66271e+06,2312,1430,2.64547e+06,0,2990.69,0,1.66271e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,2.64547e+06,25277.4,2.62019e+06,1.66271e+06,957487,0,957487,0,0,0,0,0,1,136.093,30.0103,1,0.220514,20.5811,6.99511,1,0.33988,18.0085,9.08593,1,0.504536,0,0.0,0.0,0,46.0913,46.0913
2005-02-28,Year8,2,20.6,34.3,27.44,19.7623,28,145.041,105.051,0,0,105.051,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,69.1174,0,35.9338,0,0,0,0,0,0,0.585,841224,0,0,0,0,841224,712,0,957487,0,3263.42,0,841224,11445,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,957487,22831.2,934656,841224,93431.7,0,93431.7,0,0,0,0,0,1,105.051,35.9338,1,0.34206,0,0,0,0,0,0,0,0,0,0.0,0.0,0,35.9338,35.9338
2005-03-31,Year8,3,23.5,36.6,30.05,6.54616,31,182.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93431.7,0,4111.98,0,0,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,93431.7,25277.4,68154.3,0,68154.3,0,68154.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2005-04-30,Year8,4,26,37.7,31.83,11.5421,30,183.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68154.3,0,4124.61,0,0,11445,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,68154.3,24462,43692.3,0,43692.3,0,43692.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2005-05-31,Year8,5,27.5,40.2,33.83,47.0974,31,208.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8202853262554648,55180.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43692.3,0,4693.24,0,0,11445,41664,465,25277.4,16851.6,16851.6,38329,55180.6,38329,1,11445,4693.24,0,38329,0,0,11445,55137.3,25277.4,29859.9,0,29859.9,0,29859.9,38329,0.170135,0,0.569778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.2505069124423963,0.2505069124423963,0.170135,0,0
2005-06-30,Year8,6,27.7,38.6,33.16,18.3721,30,183.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29859.9,0,4126.97,0,0,11445,40320,450,24462,16308,0,0,0,22190.8,1,11445,4126.97,0,0,0,0,11445,41304.9,24462,16842.9,0,16842.9,0,16842.9,0,0.170135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.0,0.0,0.170135,0,0
2005-07-31,Year8,7,25.6,34.4,29.98,109.062,31,159.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.00118063605725,740049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16842.9,0,3592.66,0,0,11445,41664,465,25277.4,16851.6,16851.6,723198,740049,124805,1,11445,3592.66,0,118186,605012,518400,529845,546688,25277.4,521410,0,521410,0,521410,636586,0.170135,7.70626,9.46315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,1.5380288468426873,1.5380288468426873,7.87639,0,0
2005-08-31,Year8,8,25.4,33.9,29.69,76.81,31,154.989,77.4945,0,0,77.4945,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,34.3608,60.9054,43.1337,0,0,0,0,0,0,0.585,418203,0,0,0,0,418203,712,0,521410,0,3487.25,0,418203,11445,41664,465,25277.4,16851.6,0,0,0,109767,0,2900.45,883.757,105983,0,0,0,2900.45,524311,25277.4,499034,312220,186813,0,186813,0,0.0431165,0,0,0,1,77.4945,43.1337,1,0.556603,0,0,0,0,0,0,0,0,0.0431165,0.0,0.0,0.0431165,104.039,104.039
2005-09-30,Year8,9,24.9,32.9,28.9,204.879,30,137.166,105.618,67.6687,0,105.618,67.6687,0,30,30,0,712,0,1600,280,0,0,45.294050136425014,3.04693e+06,0,0,0,53.7773,18.8468,54.861,14.4025,50.7571,17.8583,57.3064,49.8104,0,0,0,0.585,667710,0.585,488431,0,0,1.15614e+06,2312,280,186813,1.26782e+06,3086.24,0,1.15614e+06,11445,40320,450,24462,16308,16308,3.03062e+06,3.04693e+06,124805,0,1220.15,329.023,123256,124805,2.90582e+06,518400,519620,1.97426e+06,24462,1.9498e+06,1.03288e+06,916910,0,916910,643205,0.0181381,7.70626,9.56154,0,1,105.618,50.7571,1,0.480572,67.6687,49.8104,1,0.736093,0,0,0,0,7.7244,35.73250710089655,35.73250710089655,26.5712,172.276,172.276
2005-10-31,Year8,10,24.1,31.7,27.92,442.322,31,125.814,112.827,105.522,0,112.827,105.522,0,31,31,0,712,0,1600,280,0,0,223.1059698870336,1.50083e+07,48.3445,101.175,98.9065,99.2715,93.5256,27.3944,0,85.4328,9.91742,0,95.6044,0,0,0,0.585,333415,0.585,271246,0,0,604661,2312,280,916910,6.29147e+06,2830.83,0,604661,11445,41664,465,25277.4,16851.6,16851.6,1.49915e+07,1.50083e+07,124805,0,2307.82,570.82,121926,124805,1.48667e+07,518400,520708,7.72909e+06,25277.4,7.70381e+06,482734,7.22108e+06,0,7.22108e+06,643205,0.0343068,7.70626,9.56154,0,1,112.827,85.4328,1,0.757201,105.522,95.6044,1,0.906015,0,0,0,0,7.74057,213.54442685150514,213.54442685150514,101.266,181.037,181.037
2005-11-30,Year8,11,20.2,30.3,25.23,66.7922,30,118.892,124.836,142.67,56.4736,124.836,142.67,56.4736,30,30,23,712,0,1600,280,0,1150,3.628704153170833,244103,9.05053,7.13302,9.05053,9.05053,8.42478,0.0972354,0,124.739,14.5197,0,128.15,9.87035,9.95609,46.6032,0.585,1183.45,0.585,397121,0,0,398304,2312,1430,7.22108e+06,566735,2675.06,0,398304,11445,40320,450,24462,16308,16308,227795,244103,124805,0,3463.41,809.51,120532,124805,102990,102990,106453,7.89426e+06,24462,7.8698e+06,277772,7.59203e+06,0,7.59203e+06,227795,0.0514852,1.53099,3.38628,0,1,124.836,124.739,1,0.999221,142.67,128.15,1,0.898229,56.4736,46.6032,1,0.825222,1.58248,0.2424260442990933,0.2424260442990933,10.0073,309.449,309.449
2005-12-31,Year8,12,18.7,30,24.37,17.2598,31,119.265,125.229,98.4901,119.842,125.229,98.4901,119.842,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,46.2089,0,79.0197,38.1685,0,60.3216,4.22359,0,115.619,0.585,562406,0.585,1.04392e+06,0,0,1.60633e+06,2312,1430,7.59203e+06,0,2683.47,0,1.60633e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,7.59203e+06,25277.4,7.56675e+06,1.60633e+06,5.96042e+06,0,5.96042e+06,0,0,0,0,0,1,125.229,79.0197,1,0.631004,98.4901,60.3216,1,0.612464,119.842,115.619,1,0.964757,0,0.0,0.0,0,254.96,254.96
2006-01-31,Year9,1,17.8,31.5,24.66,0.22,31,136.707,139.97,21.1675,18.5215,139.97,21.1675,18.5215,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,104.58,0,35.3901,12.0493,0.12,9.11815,6.98211,0,11.5394,0.585,1.27284e+06,0.585,329554,0,0,1.60239e+06,2312,1430,5.96042e+06,0,3075.9,0,1.60239e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,5.96042e+06,25277.4,5.93515e+06,1.60239e+06,4.33276e+06,0,4.33276e+06,0,0,0,0,0,1,139.97,35.3901,1,0.252841,21.1675,9.11815,1,0.430762,18.5215,11.5394,1,0.623027,0,0.0,0.0,0,56.1677,56.1677
2006-02-28,Year9,2,18.5,33.9,26.2,0,28,149.562,108.326,0,0,108.326,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,86.2749,0,22.0507,0,0,0,0,0,0,0.585,1.05005e+06,0,0,0,0,1.05005e+06,712,0,4.33276e+06,0,3365.14,0,1.05005e+06,11445,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,4.33276e+06,22831.2,4.30992e+06,1.05005e+06,3.25988e+06,0,3.25988e+06,0,0,0,0,0,1,108.326,22.0507,1,0.20356,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22.0507,22.0507
2006-03-31,Year9,3,23.1,35.5,29.29,72.25,31,174.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.281075392763256,3.1806e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25988e+06,0,3937.07,0,0,11445,41664,465,25277.4,16851.6,16851.6,3.16375e+06,3.1806e+06,124805,1,11445,3937.07,0,124805,3.03894e+06,518400,529845,3.78972e+06,25277.4,3.76445e+06,0,3.76445e+06,0,3.76445e+06,643205,0.170135,7.70626,9.56154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,37.71953235723479,37.71953235723479,7.87639,0,0
2006-04-30,Year9,4,26.1,38.3,32.23,60.66,30,188.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.13503077380858,2.83442e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76445e+06,0,4245.77,0,0,11445,40320,450,24462,16308,16308,2.81812e+06,2.83442e+06,124805,1,11445,4245.77,0,15382.1,2.80273e+06,518400,529845,4.29429e+06,24462,4.26983e+06,0,4.26983e+06,0,4.26983e+06,533782,0.170135,7.70626,7.93492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,34.20011072847686,34.20011072847686,7.87639,0,0
2006-05-31,Year9,5,27.1,38.8,32.95,53.69,31,196.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6367793033240557,42836.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26983e+06,0,4427.9,0,0,11445,41664,465,25277.4,16851.6,16851.6,25984.5,42836.1,124805,1,11445,4427.9,0,15690.8,10293.8,10293.8,21738.8,4.29157e+06,25277.4,4.26629e+06,0,4.26629e+06,0,4.26629e+06,25984.5,0.170135,0.153022,0.386272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323157,0.25050691244239637,0.25050691244239637,0.323157,0,0
2006-06-30,Year9,6,26.3,36.3,31.27,92.32,30,169.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.945569023626003,938118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26629e+06,0,3806.32,0,0,11445,40320,450,24462,16308,16308,921810,938118,124805,1,11445,3806.32,0,15872.9,905938,518400,529845,4.79614e+06,24462,4.77167e+06,0,4.77167e+06,0,4.77167e+06,534273,0.170135,7.70626,7.94222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,6.003352530044751,6.003352530044751,7.87639,0,0
2006-07-31,Year9,7,26,35,30.54,51.67,31,163.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01252544543426,404463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77167e+06,0,3675.84,0,0,11445,41664,465,25277.4,16851.6,16851.6,387611,404463,124805,1,11445,3675.84,0,15251.3,372360,372360,383805,5.15548e+06,25277.4,5.1302e+06,0,5.1302e+06,0,5.1302e+06,387611,0.170135,5.5353,5.76202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70544,0.250506912442396,0.250506912442396,5.70544,0,0
2006-08-31,Year9,8,25.5,34.3,29.91,56.74,31,158.431,79.2155,0,0,79.2155,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,48.0981,42.0924,31.1174,0,0,0,0,0,0,0.585,585399,0,0,0,0,585399,712,0,5.1302e+06,0,3564.7,0,585399,11445,41664,465,25277.4,16851.6,0,0,0,109684,0,2090.8,651.207,106942,0,0,0,2090.8,5.13229e+06,25277.4,5.10701e+06,478457,4.62856e+06,0,4.62856e+06,0,0.0310807,0,0,0,1,79.2155,31.1174,1,0.392819,0,0,0,0,0,0,0,0,0.0310807,0.0,0.0,0.0310807,73.2098,73.2098
2006-09-30,Year9,9,25.2,33.9,29.57,153.65,30,145.094,111.722,71.5796,0,111.722,71.5796,0,30,30,0,712,0,1600,280,0,0,48.066333107632715,3.23342e+06,0,0,0,12.2793,4.30342,61.618,3.33,50.1042,23.5106,64.0628,48.069,0,0,0,0.585,749949,0.585,643025,0,0,1.39297e+06,2312,280,4.62856e+06,289491,3264.61,0,1.39297e+06,11445,40320,450,24462,16308,16308,3.21711e+06,3.23342e+06,124805,0,1014.71,289.44,123501,124805,3.09231e+06,518400,519415,5.43746e+06,24462,5.413e+06,1.26947e+06,4.14353e+06,0,4.14353e+06,643205,0.0150842,7.70626,9.56154,0,1,111.722,50.1042,1,0.448471,71.5796,48.069,1,0.671546,0,0,0,0,7.72134,38.50479007210425,38.50479007210425,12.0248,165.566,165.566
2006-10-31,Year9,10,24.1,33,28.55,298.43,31,138.026,123.779,115.764,0,123.779,115.764,0,31,31,0,712,0,1600,280,0,0,164.96793459745885,1.10974e+07,0,8.58964,39.2674,39.2679,24.4034,46.9232,0,76.8554,25.8773,0,89.8868,0,0,0,0.585,571099,0.585,707756,0,0,1.27886e+06,2312,280,4.14353e+06,1.64162e+06,3105.59,0,1.27886e+06,11445,41664,465,25277.4,16851.6,16851.6,1.10805e+07,1.10974e+07,124805,0,1104.37,299.669,123401,124805,1.09557e+07,518400,519504,6.30465e+06,25277.4,6.27937e+06,1.15545e+06,5.12392e+06,0,5.12392e+06,643205,0.0164169,7.70626,9.56154,0,1,123.779,76.8554,1,0.62091,115.764,89.8868,1,0.776465,0,0,0,0,7.72268,155.40639156193038,155.40639156193038,32.1261,166.742,166.742
2006-11-30,Year9,11,22.2,30.9,26.52,206.7,30,113.653,119.335,136.383,53.9849,119.335,136.383,53.9849,30,30,23,712,0,1600,280,0,1150,68.70070176103731,4.6215e+06,46.9133,51.4934,55.5141,65.1732,56.5242,0,0,119.335,0,0,136.383,1.47052,33.2504,52.5144,0.585,0,0.585,0,0,0,0,2312,1430,5.12392e+06,3.80238e+06,2557.18,0,0,11445,40320,450,24462,16308,16308,4.60519e+06,4.6215e+06,124805,1,11445,2557.18,0,124805,4.48038e+06,518400,529845,9.45614e+06,24462,9.43168e+06,0,9.43168e+06,1.35928e+06,8.0724e+06,643205,0.170135,7.70626,9.56154,20.2063,1,119.335,119.335,1,1,136.383,136.383,1,1,53.9849,52.5144,1,0.972761,7.87639,59.13915872550884,79.34548787485747,44.1942,341.483,341.483
2006-12-31,Year9,12,18.9,30.8,24.84,7.83,31,123.755,129.943,102.198,124.354,129.943,102.198,124.354,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,35.0788,0,94.8637,30.9906,0,71.2069,9.51396,0,114.84,0.585,426942,0.585,847607,0,0,1.27455e+06,2312,1430,8.0724e+06,0,2784.48,0,1.27455e+06,11445,41664,465,25277.4,16851.6,0,0,1.35928e+06,124805,0,1108.33,269.649,123427,14002.2,-14002.2,-14002.2,-12893.9,8.05951e+06,25277.4,8.03423e+06,1.15112e+06,6.88311e+06,0,6.88311e+06,0,0.0164759,-0.208149,0,0,1,129.943,94.8637,1,0.730044,102.198,71.2069,1,0.696758,124.354,114.84,1,0.923493,-0.191673,0.0,0.0,0,280.91,280.91
2007-01-31,Year10,1,18.4,31.5,24.93,0,31,134.53,137.741,20.8304,18.2266,137.741,20.8304,18.2266,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,100.449,0,37.2916,11.1199,0,9.71047,7.60383,0,10.6228,0.585,1.22256e+06,0.585,304135,0,0,1.5267e+06,2312,1430,6.88311e+06,0,3026.92,0,1.5267e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,6.88311e+06,25277.4,6.85783e+06,1.5267e+06,5.33113e+06,0,5.33113e+06,0,0,0,0,0,1,137.741,37.2916,1,0.270737,20.8304,9.71047,1,0.466168,18.2266,10.6228,1,0.582817,0,0.0,0.0,0,57.6249,57.6249
2007-02-28,Year10,2,19.9,33.2,26.53,17.48,28,140.033,101.424,0,0,101.424,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,71.4603,0,29.9639,0,0,0,0,0,0,0.585,869740,0,0,0,0,869740,712,0,5.33113e+06,0,3150.75,0,869740,11445,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,5.33113e+06,22831.2,5.3083e+06,869740,4.43856e+06,0,4.43856e+06,0,0,0,0,0,1,101.424,29.9639,1,0.295431,0,0,0,0,0,0,0,0,0,0.0,0.0,0,29.9639,29.9639
2007-03-31,Year10,3,23.2,36.4,29.77,0,31,182.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43856e+06,0,4103.49,0,0,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,4.43856e+06,25277.4,4.41328e+06,0,4.41328e+06,0,4.41328e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2007-04-30,Year10,4,25.6,38.2,31.87,12.69,30,190.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41328e+06,0,4283.76,0,0,11445,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,4.41328e+06,24462,4.38882e+06,0,4.38882e+06,0,4.38882e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
