Date,Plot_Chilli,kc_ini_Chilli,kc_dev_Chilli,kc_mid_Chilli,kc_end_Chilli,RG_days_Chilli,Plot_Tobacco,kc_ini_Tobacco,kc_dev_Tobacco,kc_mid_Tobacco,kc_end_Tobacco,RG_days_Tobacco,Plot_Pulses,kc_ini_Pulses,kc_dev_Pulses,kc_mid_Pulses,kc_end_Pulses,RG_days_Pulses,Kci_Chilli,Kci_Tobacco,Kci_Pulses,Kci_plot 1,Kci_plot 2,Kci_plot 3,Stage_1_Chilli,Stage_1_Tobacco,Stage_1_Pulses,Stage_1_plot 1,Stage_1_plot 2,Stage_1_plot 3,Kei_plot 1,Kei_plot 2,Kei_plot 3,Chilli_crop_rd,Tobacco_crop_rd,Pulses_crop_rd,crop_rd_plot 1,crop_rd_plot 2,crop_rd_plot 3,Chilli_depletion,Tobacco_depletion,Pulses_depletion,final_depletion_plot 1,final_depletion_plot 2,final_depletion_plot 3,Chilli_Sown_Area,Tobacco_Sown_Area,Pulses_Sown_Area,Ze,TAWi_plot 1,TAWi_plot 2,TAWi_plot 3,RAWi_plot 1,RAWi_plot 2,RAWi_plot 3,TEWi_plot 1,TEWi_plot 2,TEWi_plot 3,REWi_plot 1,REWi_plot 2,REWi_plot 3,TEWi,REWi,plot 1_NSA,plot 2_NSA,plot 3_NSA,eva_red_area_Chilli,eva_red_Chilli,eva_red_area_Tobacco,eva_red_Tobacco,eva_red_area_Pulses,eva_red_Pulses,Final_Evap_Red_Chilli,Final_Evap_Red_Tobacco,Final_Evap_Red_Pulses,Final_Evap_Red_plot 1,Final_Evap_Red_plot 2,Final_Evap_Red_plot 3,Chilli_CN2,Tobacco_CN2,Pulses_CN2,Actual Crop Sown Area,consolidated_crop_cn2,Fallow_area,Builtup_area,Waterbodies_area,Pasture,Forest,Crop_Area,Fallow_Area,Fallowcn2,Final_cn2,Final_CN2,Final_CN1,Final_CN3,Dormant,AMC,SMDi_shifted_plot 1,SMDi_shifted_plot 2,SMDi_shifted_plot 3,SMDi_plot 1,SMDi_plot 2,SMDi_plot 3,Ks_soil_cond_plot 1,Ks_soil_plot 1,AE_soil_plot 1,Ks_crop_cond_plot 1,Ks_crop_plot 1,AE_crop_plot 1,Ks_soil_cond_plot 2,Ks_soil_plot 2,AE_soil_plot 2,Ks_crop_cond_plot 2,Ks_crop_plot 2,AE_crop_plot 2,Ks_soil_cond_plot 3,Ks_soil_plot 3,AE_soil_plot 3,Ks_crop_cond_plot 3,Ks_crop_plot 3,AE_crop_plot 3,AE_crop_Chilli,AE_crop_Tobacco,AE_crop_Pulses,AE_soil_Chilli,AE_soil_Tobacco,AE_soil_Pulses,GWnr,GWnr_plot 1,GWnr_plot 2,GWnr_plot 3,GWnr_Fallow,Fallow Area Recharge,Recharge,IWR_Chilli,IWR_Tobacco,IWR_Pulses
2006-07-21,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,128.51,63.932,80.3769,128.51,63.932,80.3769,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00110793,0.00110793,0.00110793,0,0,0,0,0,2019,0,0,0,0
2006-07-22,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,128.51,63.932,80.3769,128.51,63.932,80.3769,3,0,0.04,0,0,0,3,0,0.04,0,0,0,3,0,0.04,0,0,0,0,0,0,0.0407242,0.0407242,0.0407242,0,0,0,0,0,2019,0,0,0,0
2006-07-23,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,128.51,63.932,80.3769,128.51,63.932,80.3769,3,0,0.01,0,0,0,3,0,0.01,0,0,0,3,0,0.01,0,0,0,0,0,0,0.0104812,0.0104812,0.0104812,0,0,0,0,0,2019,0,0,0,0
2006-07-24,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,1,128.51,63.932,80.3769,128.51,63.932,80.3769,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.000317733,0.000317733,0.000317733,0,0,0,0,0,2019,0,0,0,0
2006-07-25,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,128.51,63.932,80.3769,114.11,49.5312,65.9761,3,0,5.53353,0,0,0,3,0,5.53353,0,0,0,3,0,5.53353,0,0,0,0,0,0,5.53353,5.53353,5.53353,0,0,0,0,0,2019,0,0,0,0
2006-07-26,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,3,114.11,49.5312,65.9761,112.471,47.8928,64.3377,3,0,5.53353,0,0,0,3,0,5.53353,0,0,0,3,0,5.53353,0,0,0,0,0,0,5.53353,5.53353,5.53353,0,0,0,0,0,2019,0,0,0,0
2006-07-27,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,3,112.471,47.8928,64.3377,107.664,43.0851,59.53,3,0,5.53353,0,0,0,3,0,5.53353,0,0,0,3,0,5.53353,0,0,0,0,0,0,5.53353,5.53353,5.53353,0,0,0,0,0,2019,0,0,0,0
2006-07-28,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,3,107.664,43.0851,59.53,107.664,43.0851,59.53,3,0,0.5,0,0,0,3,0,0.5,0,0,0,3,0,0.5,0,0,0,0,0,0,5.53353,5.53353,5.53353,0,0,0,0,0,2019,0,0,0,0
2006-07-29,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,3,107.664,43.0851,59.53,107.664,43.0851,59.53,3,0,1.74,0,0,0,3,0,1.74,0,0,0,3,0,1.74,0,0,0,0,0,0,5.44313,5.44313,5.44313,0,0,0,0,0,2019,0,0,0,0
2006-07-30,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,107.664,43.0851,59.53,107.664,43.0851,59.53,3,0,0.06,0,0,0,3,0,0.06,0,0,0,3,0,0.06,0,0,0,0,0,0,4.15192,4.15192,4.15192,0,0,0,0,0,2019,0,0,0,0
2006-07-31,plot 1,0,0,0,0,0,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,5058,0.0695704,0.0520291,0.0631782,0.0633269,0,0.751895,91.925,84.8033,82.9975,70.9847,92.8921,Y,2,107.664,43.0851,59.53,107.664,43.0851,59.53,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2.73907,2.73907,2.73907,0,0,0,0,0,2019,0,0,0,0
2006-08-01,plot 1,0.5,0,0,0,209,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0545238,0,0,0.0545238,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,11.4773,0,0,6.31249,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,107.664,43.0851,59.53,110.084,43.0851,59.53,3,0,2.42,3,0,2.42,3,0,2.42,0,0,0,3,0,2.42,0,0,0,2.42,0,0,2.42,3.38022,3.38022,0,0,0,0,0,2019,0,0.135337,0,0
2006-08-02,plot 1,0.5,0,0,0,208,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0590476,0,0,0.0590476,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,12.4295,0,0,6.83624,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,110.084,43.0851,59.53,110.364,43.0851,59.53,3,0,0.28,3,0,0.28,3,0,0.28,0,0,0,3,0,0.28,0,0,0,0.28,0,0,0.28,1.63621,1.63621,0,0,0,0,0,2019,0,2.27534,0,0
2006-08-03,plot 1,0.5,0,0,0,207,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0635714,0,0,0.0635714,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,13.3818,0,0,7.35998,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,110.364,43.0851,59.53,111.484,43.0851,59.53,3,0,1.12,3,0,1.12,3,0,1.12,0,0,0,3,0,1.12,0,0,0,1.12,0,0,1.12,1.89675,1.89675,0,0,0,0,0,2019,0,1.43534,0,0
2006-08-04,plot 1,0.5,0,0,0,206,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0680952,0,0,0.0680952,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,14.334,0,0,7.88373,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,111.484,43.0851,59.53,114.039,43.0851,59.53,3,0,4.49,3,0,2.55534,3,0,4.49,0,0,0,3,0,4.49,0,0,0,2.55534,0,0,4.49,4.60827,4.60827,0,0,0,0,0,2019,0,0,0,0
2006-08-05,plot 1,0.5,0,0,0,205,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0726191,0,0,0.0726191,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,15.2863,0,0,8.40747,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,114.039,43.0851,59.53,114.209,43.0851,59.53,3,0,0.17,3,0,0.17,3,0,0.17,0,0,0,3,0,0.17,0,0,0,0.17,0,0,0.17,0.833449,0.833449,0,0,0,0,0,2019,0,2.38534,0,0
2006-08-06,plot 1,0.5,0,0,0,204,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0771429,0,0,0.0771429,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,16.2386,0,0,8.93121,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,114.209,43.0851,59.53,114.219,43.0851,59.53,3,0,0.01,3,0,0.01,3,0,0.01,0,0,0,3,0,0.01,0,0,0,0.01,0,0,0.01,0.474522,0.474522,0,0,0,0,0,2019,0,2.54534,0,0
2006-08-07,plot 1,0.5,0,0,0,203,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0816667,0,0,0.0816667,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,17.1908,0,0,9.45496,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,114.219,43.0851,59.53,116.774,43.0851,59.53,3,0,2.77,3,0,2.55534,3,0,2.77,0,0,0,3,0,2.77,0,0,0,2.55534,0,0,2.77,2.92071,2.92071,0,0,0,0,0,2019,0,0,0,0
2006-08-08,plot 1,0.5,0,0,0,202,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0861905,0,0,0.0861905,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,18.1431,0,0,9.9787,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,116.774,43.0851,59.53,116.774,43.0851,59.53,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.261594,0.261594,0,0,0,0,0,2019,0,2.55534,0,0
2006-08-09,plot 1,0.5,0,0,0,201,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0907143,0,0,0.0907143,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,19.0954,0,0,10.5024,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,116.774,43.0851,59.53,117.064,43.0851,59.53,3,0,0.29,3,0,0.29,3,0,0.29,0,0,0,3,0,0.29,0,0,0,0.29,0,0,0.29,0.455487,0.455487,0,0,0,0,0,2019,0,2.26534,0,0
2006-08-10,plot 1,0.5,0,0,0,200,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0952381,0,0,0.0952381,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,20.0476,0,0,11.0262,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,117.064,43.0851,59.53,118.264,43.0851,59.53,3,0,1.2,3,0,1.2,3,0,1.2,0,0,0,3,0,1.2,0,0,0,1.2,0,0,1.2,1.29326,1.29326,0,0,0,0,0,2019,0,1.35534,0,0
2006-08-11,plot 1,0.5,0,0,0,199,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.0997619,0,0,0.0997619,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,20.9999,0,0,11.5499,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,118.264,43.0851,59.53,120.82,43.0851,59.53,3,0,3.24,3,0,2.55534,3,0,3.24,0,0,0,3,0,3.24,0,0,0,2.55534,0,0,3.24,3.27536,3.27536,0,0,0,0,0,2019,0,0,0,0
2006-08-12,plot 1,0.5,0,0,0,198,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.104286,0,0,0.104286,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,21.9521,0,0,12.0737,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,120.82,43.0851,59.53,121.69,43.0851,59.53,3,0,0.87,3,0,0.87,3,0,0.87,0,0,0,3,0,0.87,0,0,0,0.87,0,0,0.87,0.934952,0.934952,0,0,0,0,0,2019,0,1.68534,0,0
2006-08-13,plot 1,0.5,0,0,0,197,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.10881,0,0,0.10881,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,22.9044,0,0,12.5974,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,121.69,43.0851,59.53,122.06,43.0851,59.53,3,0,0.37,3,0,0.37,3,0,0.37,0,0,0,3,0,0.37,0,0,0,0.37,0,0,0.37,0.422143,0.422143,0,0,0,0,0,2019,0,2.18534,0,0
2006-08-14,plot 1,0.5,0,0,0,196,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.113333,0,0,0.113333,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,23.8567,0,0,13.1212,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,122.06,43.0851,59.53,122.06,43.0851,59.53,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0387325,0.0387325,0,0,0,0,0,2019,0,2.55534,0,0
2006-08-15,plot 1,0.5,0,0,0,195,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.117857,0,0,0.117857,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,24.8089,0,0,13.6449,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,122.06,43.0851,59.53,122.06,43.0851,59.53,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0259025,0.0259025,0,0,0,0,0,2019,0,2.55534,0,0
2006-08-16,plot 1,0.5,0,0,0,194,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.122381,0,0,0.122381,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,25.7612,0,0,14.1687,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,122.06,43.0851,59.53,122.19,43.0851,59.53,3,0,0.13,3,0,0.13,3,0,0.13,0,0,0,3,0,0.13,0,0,0,0.13,0,0,0.13,0.146903,0.146903,0,0,0,0,0,2019,0,2.42534,0,0
2006-08-17,plot 1,0.5,0,0,0,193,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.126905,0,0,0.126905,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,26.7135,0,0,14.6924,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,122.19,43.0851,59.53,124.05,43.0851,59.53,3,0,1.86,3,0,1.86,3,0,1.86,0,0,0,3,0,1.86,0,0,0,1.86,0,0,1.86,1.86766,1.86766,0,0,0,0,0,2019,0,0.695337,0,0
2006-08-18,plot 1,0.5,0,0,0,192,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.131429,0,0,0.131429,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,27.6657,0,0,15.2161,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,124.05,43.0851,59.53,124.24,43.0851,59.53,3,0,0.19,3,0,0.19,3,0,0.19,0,0,0,3,0,0.19,0,0,0,0.19,0,0,0.19,0.198861,0.198861,0,0,0,0,0,2019,0,2.36534,0,0
2006-08-19,plot 1,0.5,0,0,0,191,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.135952,0,0,0.135952,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,28.618,0,0,15.7399,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,124.24,43.0851,59.53,124.27,43.0851,59.53,3,0,0.03,3,0,0.03,3,0,0.03,0,0,0,3,0,0.03,0,0,0,0.03,0,0,0.03,0.036216,0.036216,0,0,0,0,0,2019,0,2.52534,0,0
2006-08-20,plot 1,0.5,0,0,0,190,plot 2,0,0,0,0,0,plot 3,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1.05,1.05,1.05,0.140476,0,0,0.140476,0,0,0.55,0,0,0.55,0,0,712,0,0,0.1,29.5702,0,0,16.2636,0,0,27,27,27,10.8,10.8,10.8,27,10.8,712,1880,1150,0,0,0,0,0,0,1,1,1,1,1,1,85.8,0,0,712,85.8,4346,0.0695704,0.0520291,0.0631782,0.0633269,0.105842,0.646053,91.925,84.155,82.3631,69.9558,92.5586,N,1,124.27,43.0851,59.53,125.75,43.0851,59.53,3,0,1.48,3,0,1.48,3,0,1.48,0,0,0,3,0,1.48,0,0,0,1.48,0,0,1.48,1.48304,1.48304,0,0,0,0,0,2019,0,1.07534,0,0
